 1, 1,3.1
 1, 1,0.4
 1, 1,0.4
 1, 1,0.2
 1, 1,0.1
 1, 1,0.0
 1, 1,0.1
 1, 1,0.0
 1, 1,0.0
 1, 1,0.1
 1, 1,0.1
 1, 1,0.0
 1, 1,0.0
 1, 1,0.0
 1, 1,0.0
 1, 1,0.3
 1, 1,0.6
 1, 1,1.0
 1, 1,1.5
 1, 1,0.7
 1, 1,0.2
 1, 1,0.1
 1, 1,0.0
 1, 1,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 2,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 3,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 4,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 5,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.1
 1, 6,0.4
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 6,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 7,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 8,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 9,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 10,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 11,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 12,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 13,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
 1, 14,0.0
